game2-police,smile,34:30:00,
game2-police,face fidgiting,34:37:00,
game2-police,blinking,34:48:00,
game2-police,arm movement,34:53:00,
game2-police,lips apart,35:02:00,
game2-police,smile,35:09:00,
game2-police,head movement,35:25:00,
game2-police,blinking,35:34:00,
game2-police,face fidgiting,35:37:00,
game2-police,head movement,35:39:00,
game2-police,face fidgiting,36:35:00,
game2-police,fidhiting,36:56:00,
game2-police,face fidgiting,36:57:00,
game2-police,posture shift,36:58:00,
game2-police,laugh,37:13:00,
game2-police,head movement,37:15:00,
game2-police,face fidgiting,37:17:00,
game2-police,blinking,37:24:00,
game2-police,face fidgiting,37:25:00,
game2-police,head movement,37:53:00,
game2-police,head movement,37:58:00,
game2-police,head movement,38:07:00,
game2-police,lips apart,38:07:00,
game2-police,blinking,38:15:00,
game2-police,head movement,38:22:00,
game2-police,face fidgiting,38:30:00,
game2-police,face fidgiting,38:40:00,
game2-police,face fidgiting,39:03:00,
game2-police,blinking,39:09:00,
game2-police,face fidgiting,39:25:00,
game2-police,lips apart,39:43:00,
game2-police,brow raise,39:50:00,
game2-police,laugh,39:52:00,
game2-police,lips apart,39:58:00,
game2-police,lips apart,40:29:00,
game2-police,lips apart,40:55:00,
game2-police,head movement,41:23:00,
game2-police,brow raise,41:46:00,
game2-police,blinking,41:48:00,
game2-police,face fidgiting,42:18:00,
game2-police,head movement,42:23:00,
game2-police,face fidgiting,42:38:00,
game2-police,smile,42:55:00,
game2-police,head movement,43:00:00,
game2-police,blinking,43:03:00,
game2-police,face fidgiting,43:41:00,
game2-police,giggle,43:51:00,
game2-police,lips apart,43:52:00,
game2-police,posture shift,43:55:00,
game2-police,face fidgiting,43:56:00,
game2-police,head movement,44:07:00,
game2-police,face fidgiting,44:13:00,
game2-police,smile,44:39:00,
game2-police,smile,45:41:00,
game3-police,arm movement,52:09:00,
game3-police,face fidgiting,52:16:00,
game3-police,blinking,52:49:00,
game3-police,blinking,53:04:00,
game3-police,laugh,53:07:00,
game3-police,brow raise,53:08:00,
game3-police,posture shift,53:14:00,
game3-police,head movement,53:17:00,
game3-police,blinking,53:22:00,
game3-police,face fidgiting,53:36:00,
game3-police,posture shift,53:42:00,
game3-police,face fidgiting,53:42:00,
game3-police,head movement,53:42:00,
game3-police,blinking,53:56:00,
game3-police,head movement,54:02:00,
game3-police,posture shift,54:12:00,
game3-police,head movement,54:12:00,
game3-police,head movement,54:15:00,
game3-police,blinking,54:44:00,
game3-police,blinking,54:53:00,
game3-police,eye shift,54:57:00,
game3-police,eye shift,54:58:00,
game3-police,face fidgiting,55:01:00,
game3-police,laugh,55:10:00,
game3-police,pressing lips,55:14:00,
game3-police,smile,55:20:00,
game3-police,head movement,55:24:00,
game3-police,brow raise,55:45:00,
game3-police,smile,55:49:00,
game3-police,smile,55:53:00,
game3-police,posture shift,55:54:00,
game3-police,arm movement,56:05:00,
game3-police,face fidgiting,56:19:00,
game3-police,lips apart,56:23:00,
game3-police,gaze aversion,56:30:00,
game3-police,laugh,56:50:00,
game3-police,lips apart,56:50:00,
game3-police,face fidgiting,57:23:00,
game3-police,smile,57:27:00,
game3-police,face fidgiting,58:01:00,
game3-police,head movement,58:07:00,
game3-police,laugh,58:45:00,
game3-police,face fidgiting,58:54:00,
game3-police,gaze aversion,58:57:00,
game4-police,face fidgiting,1h03:10,
game4-police,gaze aversion,3:10,
game4-police,face fidgiting,3:12,
game4-police,smile,3:21,
game4-police,fidgiting,3:21,
game4-police,lips apart,3:27,
game4-police,smile,3:32,
game4-police,head movement,3:33,
game4-police,posture shift,3:35,
game4-police,gaze aversion,3:36,
game4-police,face fidgiting,3:41,
game4-police,head movement,3:44,
game4-police,head movement,3:53,
game4-police,face fidgiting,3:55,
game4-police,blinking,3:58,
game4-police,face fidgiting,4:07,
game4-police,head movement,4:19,
game4-police,face fidgiting,4:24,
game4-police,giggle ,4:28,
game4-police,blinking,4:39,
game4-police,face fidgiting,4:50,
game4-police,blinking,5:12,
game4-police,head movement,5:22,
game4-police,head movement,5:59,
game4-police,smile,6:12,
game4-police,brow raise,6:19,
game4-police,brow lowering,6:26,
game4-police,blinking,6:30,
game4-police,face fidgiting,6:33,
game4-police,laugh,6:46,
game4-police,face fidgiting,6:59,
game4-police,head movement,7:34,
game4-police,brow raise,7:37,
game4-police,face fidgiting,7:41,
game4-police,laugh,8:15,
game4-police,brow raise,8:30,
game4-police,smile,8:32,
game4-police,posture shift,8:55,
game4-police,face fidgiting,8:56,
game4-police,posture shift,9:15,
game4-police,lips apart,9:15,
game4-police,smile,9:19,
game4-police,head movement,9:22,
game4-police,smile,9:22,
game4-police,face fidgiting,9:29,
game4-police,presses lips,9:31,
game4-police,head movement,9:32,
game4-police,smile,10:14,
game4-police,lips apart,10:23,
game4-police,gaze aversion,10:44,
game4-police,head movement,11:35,
game4-police,face fidgiting,11:39,
game4-police,gaze aaversion,11:50,
game4-police,face fidgiting,13:10,
game4-police,head movement,13:18,
game5-police,Lips apart,1h:15:03,
game5-police,presses lips,15:04,
game5-police,face fidgiting,15:06,
game5-police,smile,15:13,
game5-police,bitting lips,15:18,
game5-police,face fidgiting,15:21,
game5-police,blinking,15:33,
game5-police,blinking,15:38,
game5-police,face fidgiting,16:04,
game5-police,smile,16:06,
game5-police,face fidgiting,16:24,
game5-police,blinking,16:40,
game5-police,presses lips,16:44,
game5-police,smile,16:45,
game5-police,face fidgiting,16:54,
game5-police,head movement,17:07,
game5-police,Lips apart,17:13,
game5-police,brow raise,17:23,
game5-police,face fidgiting,17:29,
game5-police,blinking,17:40,
game5-police,posture shift,17:53,
game5-police,face fidgiting,18:06,
game5-police,face fidgiting,18:09,
game5-police,arm movement,18:19,
game5-police,head movement,18:28,
game5-police,face fidgiting,18:51,
game5-police,blinking,18:56,
game5-police,laughing,18:59,
game5-police,blinking,19:10,
game5-police,face fidgiting,19:24,
game5-police,arm movement,19:45,
game5-police,face fidgiting,19:50,
game5-police,laughing,20:05,
game5-police,face fidgiting,20:07,
game5-police,laughing,20:09,
game5-police,Lips apart,20:20,
game5-police,face fidgiting,20:49,
game5-police,head movement,21:04,
game5-police,smile,21:06,
game5-police,brow raise,21:09,
game5-police,blinking,21:22,
game5-police,face fidgiting,21:57,
game5-police,smile ,22:19,
game5-police,face fidgiting,22:33,
game5-police,Lips apart,23:12,
game5-police,smile,23:46,
game5-police,face fidgiting,23:50,
game5-police,face fidgiting,24:01:00,
game5-police,posture shift,24:35:00,
game5-police,face fidgiting,25:06:00,
game5-police,chin down,25:45:00,
game5-police,laughing,25:49:00,
game5-police,face fidgiting,25:52:00,
game5-police,head movement,25:57:00,
game5-police,blinking,26:23:00,
game5-police,smile,26:32:00,
game5-police,Lips apart,26:34:00,
game5-police,face fidgiting,26:50:00,
game5-police,posture shift,27:33:00,
game5-police,head movement,27:43:00,
game5-police,head movement,27:45:00,
game5-police,head movement,27:50:00,
game5-police,smile,27:51:00,
game5-police,head movement,28:09:00,
game5-police,smile,28:16:00,
game5-police,face fidgiting,28:17:00,
game5-police,head movement,28:21:00,
game5-police,gaze aversion,28:33:00,
